date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,actual,Retail,PKR,72.8,0.3475
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.5,0.3079
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,550.0,2.6256
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,172.0,0.8211
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.8497
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,273.75,1.3068
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,160.0,0.7638
2016-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,162.5,0.7757
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,66.46,0.3173
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,47.5,0.2268
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,33.5,0.1599
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.01,0.1767
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,100.0,0.4774
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,136.5,0.6516
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,85.0,0.4058
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,72.0,0.3437
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.3472
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3078
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.3869
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.8402
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.8497
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,273.54,1.3058
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,147.19,0.7027
2016-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,141.33,0.6747
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,57.68,0.2754
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,33.62,0.1605
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.95,0.1812
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,97.04,0.4633
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,114.11,0.5447
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,actual,Retail,PKR,77.21,0.3686
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,actual,Retail,PKR,73.07,0.3488
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,actual,Retail,PKR,72.88,0.3479
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.63,0.3085
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,600.0,2.8643
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.8402
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.8497
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,294.64,1.4066
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,169.38,0.8086
2016-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,164.29,0.7843
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,67.5,0.3222
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,32.0,0.1528
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,36.17,0.1727
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,96.5,0.4607
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,130.0,0.6206
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,actual,Retail,PKR,78.33,0.3739
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,actual,Retail,PKR,70.0,0.3342
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,actual,Retail,PKR,72.99,0.3484
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.99,0.3103
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.3869
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.8402
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,actual,Retail,PKR,186.0,0.8879
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,240.83,1.1497
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,142.5,0.6803
2016-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,132.92,0.6345
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,69.47,0.3316
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.25,0.1683
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,42.22,0.2015
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,97.25,0.4643
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,130.52,0.6231
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,actual,Retail,PKR,82.77,0.3951
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,actual,Retail,PKR,12.0,0.0573
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,actual,Retail,PKR,72.45,0.3459
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.3472
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3078
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,662.0,3.1603
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,181.2,0.865
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,actual,Retail,PKR,187.2,0.8937
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,270.34,1.2906
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,155.38,0.7418
2016-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,165.24,0.7888
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,66.0,0.3151
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,50.0,0.2387
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.0,0.1671
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,40.0,0.191
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,103.0,0.4917
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,151.0,0.7208
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,actual,Retail,PKR,90.0,0.4296
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,actual,Retail,PKR,71.4,0.3409
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,actual,Retail,PKR,72.8,0.3475
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.5,0.3079
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,550.0,2.6256
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,171.31,0.8178
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,actual,Retail,PKR,177.29,0.8464
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,250.0,1.1935
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,158.0,0.7543
2016-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,151.0,0.7208
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,67.83,0.3238
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,47.64,0.2274
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,34.0,0.1623
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.17,0.1774
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,102.0,0.4869
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,128.6,0.6139
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,85.0,0.4058
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,72.0,0.3437
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.3472
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3078
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.3869
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,175.3,0.8368
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,actual,Retail,PKR,177.29,0.8464
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,256.08,1.2225
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,142.92,0.6823
2016-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,133.83,0.6389
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,60.68,0.2897
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,33.73,0.161
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,38.0,0.1814
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,96.89,0.4625
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,102.36,0.4886
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,actual,Retail,PKR,77.21,0.3686
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,actual,Retail,PKR,73.07,0.3488
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,actual,Retail,PKR,72.88,0.3479
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.63,0.3085
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,600.0,2.8643
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,175.3,0.8368
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,actual,Retail,PKR,177.29,0.8464
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,281.36,1.3432
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,168.32,0.8035
2016-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,160.29,0.7652
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,67.5,0.3222
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,32.1,0.1532
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,36.63,0.1749
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,99.33,0.4742
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,131.5,0.6278
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,actual,Retail,PKR,78.33,0.3739
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,actual,Retail,PKR,70.0,0.3342
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,actual,Retail,PKR,72.99,0.3484
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.99,0.3103
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.3869
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,175.3,0.8368
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,actual,Retail,PKR,185.26,0.8844
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,231.0,1.1028
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,142.5,0.6803
2016-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,127.5,0.6087
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,69.96,0.334
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,34.6,0.1652
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,41.84,0.1997
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,96.57,0.461
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,136.5,0.6516
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,actual,Retail,PKR,82.77,0.3951
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,actual,Retail,PKR,12.0,0.0573
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,actual,Retail,PKR,70.76,0.3378
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.3472
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3078
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,662.0,3.1603
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,180.48,0.8616
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,actual,Retail,PKR,186.45,0.8901
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,253.08,1.2082
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,151.62,0.7238
2016-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,154.58,0.7379
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,60.0,0.2864
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,50.0,0.2387
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.0,0.1671
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,113.75,0.543
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,168.75,0.8056
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,actual,Retail,PKR,90.0,0.4296
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,actual,Retail,PKR,70.75,0.3377
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,actual,Retail,PKR,72.8,0.3475
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.5,0.3079
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,550.0,2.6256
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,172.0,0.8211
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.8497
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,247.5,1.1815
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,162.5,0.7757
2016-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,150.0,0.7161
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,68.33,0.3262
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,34.0,0.1623
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.48,0.1789
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,102.29,0.4883
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,166.0,0.7925
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,85.0,0.4058
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0477
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,71.71,0.3423
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.3472
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3078
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.3869
2016-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.8402
